FIT101,LIT101,P101,P102,AIT202,AIT203,FIT201,P203,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603
1.799625,581.623247,1.0,1.0,8.423498,100.0,1.793888,1.0,1.0,1.0,10.0,1.822019,896.092102,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703739,876.180398,1.0,1.0,1.0,1.0,1.0,7.849974,100.0,100.0,12.572355,1.712868,1.272784,0.732506,0.306017,1.0,1.0,10.0,1.146541,10.0,0.010184,1.0,1.0,1.0
1.822259,582.899176,1.0,1.0,8.422915,100.0,1.795569,1.0,1.0,1.0,10.0,1.818488,895.97481,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703778,876.56152,1.0,1.0,1.0,1.0,1.0,7.849783,100.0,100.0,12.590523,1.713639,1.272576,0.732572,0.306125,1.0,1.0,10.0,1.142893,10.0,0.010225,1.0,1.0,1.0
1.80742,585.605565,1.0,1.0,8.423594,100.0,1.810378,1.0,1.0,1.0,10.0,1.832357,896.142229,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70264,876.879967,1.0,1.0,1.0,1.0,1.0,7.850952,100.0,100.0,12.697629,1.711345,1.273555,0.732743,0.30602,1.0,1.0,10.0,1.144824,10.0,0.010196,1.0,1.0,1.0
1.796319,581.969206,1.0,1.0,8.423702,100.0,1.799898,1.0,1.0,1.0,10.0,1.833171,896.164707,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70534,876.569772,1.0,1.0,1.0,1.0,1.0,7.850845,100.0,100.0,12.715831,1.712335,1.27462,0.733573,0.306418,1.0,1.0,10.0,1.144511,10.0,0.011254,1.0,1.0,1.0
1.802924,584.385159,1.0,1.0,8.426981,100.0,1.817845,1.0,1.0,1.0,10.0,1.827688,894.835357,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703432,880.673495,1.0,1.0,1.0,1.0,1.0,7.851884,100.0,100.0,12.642156,1.711781,1.273069,0.733242,0.306654,1.0,1.0,10.0,1.143486,10.0,0.011341,1.0,1.0,1.0
1.820078,583.777587,1.0,1.0,8.424857,100.0,1.803582,1.0,1.0,1.0,10.0,1.824934,897.019091,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702334,878.658144,1.0,1.0,1.0,1.0,1.0,7.851084,100.0,100.0,12.716735,1.712554,1.274255,0.733285,0.306189,1.0,1.0,10.0,1.148727,10.0,0.013101,1.0,1.0,1.0
1.809714,584.610522,1.0,1.0,8.425786,100.0,1.824071,1.0,1.0,1.0,10.0,1.810987,897.892538,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704327,877.970298,1.0,1.0,1.0,1.0,1.0,7.851469,100.0,100.0,12.69013,1.714564,1.273693,0.733349,0.306413,1.0,1.0,10.0,1.149838,10.0,0.009904,1.0,1.0,1.0
1.839217,585.468322,1.0,1.0,8.425237,100.0,1.809916,1.0,1.0,1.0,10.0,1.832796,897.953477,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705394,879.547004,1.0,1.0,1.0,1.0,1.0,7.851745,100.0,100.0,12.592162,1.713755,1.273581,0.733869,0.306223,1.0,1.0,10.0,1.146451,10.0,0.015166,1.0,1.0,1.0
1.816132,585.182991,1.0,1.0,8.425235,100.0,1.812101,1.0,1.0,1.0,10.0,1.820721,900.053501,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701763,879.023292,1.0,1.0,1.0,1.0,1.0,7.850961,100.0,100.0,12.513477,1.716,1.273615,0.734458,0.306543,1.0,1.0,10.0,1.150261,10.0,0.013226,1.0,1.0,1.0
1.849123,588.306066,1.0,1.0,8.425339,100.0,1.810353,1.0,1.0,1.0,10.0,1.821771,897.327206,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704859,879.382638,1.0,1.0,1.0,1.0,1.0,7.851656,100.0,100.0,12.782411,1.713874,1.275179,0.733043,0.306689,1.0,1.0,10.0,1.14798,10.0,0.012527,1.0,1.0,1.0
1.849009,585.999346,1.0,1.0,8.425411,100.0,1.847724,1.0,1.0,1.0,10.0,1.831375,899.59487,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705174,880.947224,1.0,1.0,1.0,1.0,1.0,7.851293,100.0,100.0,12.710334,1.715999,1.275228,0.733639,0.306502,1.0,1.0,10.0,1.155099,10.0,0.017199,1.0,1.0,1.0
1.842085,588.593816,1.0,1.0,8.424521,100.0,1.839203,1.0,1.0,1.0,10.0,1.836922,898.083836,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704524,882.682614,1.0,1.0,1.0,1.0,1.0,7.852477,100.0,100.0,12.773782,1.717043,1.275561,0.733109,0.306437,1.0,1.0,10.0,1.150555,10.0,0.017835,1.0,1.0,1.0
1.847828,588.491879,1.0,1.0,8.426856,100.0,1.845614,1.0,1.0,1.0,10.0,1.847746,902.406057,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705488,882.286869,1.0,1.0,1.0,1.0,1.0,7.852298,100.0,100.0,12.739127,1.716637,1.27464,0.734004,0.306596,1.0,1.0,10.0,1.155728,10.0,0.01493,1.0,1.0,1.0
1.853541,588.148942,1.0,1.0,8.427938,100.0,1.839428,1.0,1.0,1.0,10.0,1.846291,900.00389,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707555,882.218397,1.0,1.0,1.0,1.0,1.0,7.851678,100.0,100.0,13.00999,1.716432,1.275678,0.734801,0.306981,1.0,1.0,10.0,1.153281,10.0,0.016017,1.0,1.0,1.0
1.856694,590.360927,1.0,1.0,8.426591,100.0,1.871466,1.0,1.0,1.0,10.0,1.854162,901.7216,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707374,882.563134,1.0,1.0,1.0,1.0,1.0,7.853562,100.0,100.0,12.716921,1.718886,1.274705,0.734296,0.306603,1.0,1.0,10.0,1.160826,10.0,0.016481,1.0,1.0,1.0
1.856905,590.845356,1.0,1.0,8.428904,100.0,1.847004,1.0,1.0,1.0,10.0,1.850487,901.663567,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707556,881.969969,1.0,1.0,1.0,1.0,1.0,7.852401,100.0,100.0,12.882126,1.717525,1.276534,0.734893,0.307046,1.0,1.0,10.0,1.156801,10.0,0.018568,1.0,1.0,1.0
1.87495,589.032765,1.0,1.0,8.427561,100.0,1.864864,1.0,1.0,1.0,10.0,1.863349,902.095138,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707826,884.888713,1.0,1.0,1.0,1.0,1.0,7.85374,100.0,100.0,12.734994,1.718277,1.275605,0.734703,0.307036,1.0,1.0,10.0,1.154941,10.0,0.016289,1.0,1.0,1.0
1.86422,591.028534,1.0,1.0,8.426209,100.0,1.875088,1.0,1.0,1.0,10.0,1.8596,902.553075,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708236,883.886694,1.0,1.0,1.0,1.0,1.0,7.853223,100.0,100.0,12.829874,1.719369,1.277553,0.735715,0.307271,1.0,1.0,10.0,1.1523,10.0,0.01785,1.0,1.0,1.0
1.882013,590.850899,1.0,1.0,8.428606,100.0,1.86297,1.0,1.0,1.0,10.0,1.846738,903.927883,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707945,882.198519,1.0,1.0,1.0,1.0,1.0,7.853259,100.0,100.0,12.827904,1.719576,1.277905,0.735029,0.306894,1.0,1.0,10.0,1.165224,10.0,0.019947,1.0,1.0,1.0
1.876932,591.686039,1.0,1.0,8.428091,100.0,1.874315,1.0,1.0,1.0,10.0,1.862979,903.0894,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709085,884.672696,1.0,1.0,1.0,1.0,1.0,7.852829,100.0,100.0,12.905567,1.719177,1.27755,0.735451,0.307112,1.0,1.0,10.0,1.161749,10.0,0.021499,1.0,1.0,1.0
1.871996,591.27649,1.0,1.0,8.426632,100.0,1.875129,1.0,1.0,1.0,10.0,1.853245,904.436064,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.711419,884.991403,1.0,1.0,1.0,1.0,1.0,7.85368,100.0,100.0,12.950706,1.718655,1.277248,0.735857,0.30751,1.0,1.0,10.0,1.164377,10.0,0.021968,1.0,1.0,1.0
1.892571,594.632698,1.0,1.0,8.428105,100.0,1.870953,1.0,1.0,1.0,10.0,1.867807,904.375411,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709441,883.160964,1.0,1.0,1.0,1.0,1.0,7.853009,100.0,100.0,12.90178,1.721097,1.278586,0.73534,0.307236,1.0,1.0,10.0,1.162872,10.0,0.020534,1.0,1.0,1.0
1.886467,592.790968,1.0,1.0,8.429841,100.0,1.889925,1.0,1.0,1.0,10.0,1.875222,905.343126,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.71123,886.944271,1.0,1.0,1.0,1.0,1.0,7.853123,100.0,100.0,12.993171,1.720753,1.279053,0.736192,0.307204,1.0,1.0,10.0,1.16869,10.0,0.019438,1.0,1.0,1.0
1.90024,592.987739,1.0,1.0,8.430532,100.0,1.891953,1.0,1.0,1.0,10.0,1.872156,904.217904,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710182,887.709872,1.0,1.0,1.0,1.0,1.0,7.852779,100.0,100.0,12.90697,1.720704,1.279475,0.735343,0.307302,1.0,1.0,10.0,1.168497,10.0,0.023132,1.0,1.0,1.0
1.917034,594.667537,1.0,1.0,8.430713,100.0,1.881623,1.0,1.0,1.0,10.0,1.876244,905.129746,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.712458,885.476003,1.0,1.0,1.0,1.0,1.0,7.853892,100.0,100.0,12.907779,1.721053,1.278528,0.736786,0.307559,1.0,1.0,10.0,1.166255,10.0,0.024056,1.0,1.0,1.0
1.907272,593.627209,1.0,1.0,8.430503,100.0,1.884004,1.0,1.0,1.0,10.0,1.889698,904.661617,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.71038,888.315566,1.0,1.0,1.0,1.0,1.0,7.854245,100.0,100.0,13.058524,1.721328,1.277893,0.737267,0.307612,1.0,1.0,10.0,1.169268,10.0,0.024545,1.0,1.0,1.0
1.905315,595.95313,1.0,1.0,8.432942,100.0,1.895766,1.0,1.0,1.0,10.0,1.874591,904.898558,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.712668,885.692647,1.0,1.0,1.0,1.0,1.0,7.855237,100.0,100.0,13.244969,1.720483,1.279463,0.736638,0.307699,1.0,1.0,10.0,1.172514,10.0,0.023451,1.0,1.0,1.0
1.901059,596.808985,1.0,1.0,8.430269,100.0,1.8856,1.0,1.0,1.0,10.0,1.892712,905.465443,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.712724,887.022136,1.0,1.0,1.0,1.0,1.0,7.854089,100.0,100.0,13.093757,1.72095,1.279841,0.736109,0.308061,1.0,1.0,10.0,1.171414,10.0,0.024696,1.0,1.0,1.0
1.900906,595.282443,1.0,1.0,8.431575,100.0,1.883201,1.0,1.0,1.0,10.0,1.881996,905.871417,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710262,887.591139,1.0,1.0,1.0,1.0,1.0,7.855194,100.0,100.0,13.012612,1.722386,1.279095,0.736759,0.307666,1.0,1.0,10.0,1.166809,10.0,0.024258,1.0,1.0,1.0
1.915312,593.002017,1.0,1.0,8.432314,100.0,1.896294,1.0,1.0,1.0,10.0,1.892336,906.790281,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.712627,887.523975,1.0,1.0,1.0,1.0,1.0,7.85523,100.0,100.0,13.175414,1.721931,1.279875,0.737604,0.307734,1.0,1.0,10.0,1.170703,10.0,0.024473,1.0,1.0,1.0
1.920082,595.639108,1.0,1.0,8.429887,100.0,1.910129,1.0,1.0,1.0,10.0,1.884117,904.588014,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.712928,886.155231,1.0,1.0,1.0,1.0,1.0,7.853218,100.0,100.0,13.005605,1.722448,1.279385,0.737577,0.30761,1.0,1.0,10.0,1.171289,10.0,0.025115,1.0,1.0,1.0
1.935894,595.9318,1.0,1.0,8.431185,100.0,1.900596,1.0,1.0,1.0,10.0,1.900622,905.265229,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.711954,886.163305,1.0,1.0,1.0,1.0,1.0,7.854505,100.0,100.0,13.127313,1.724093,1.2808,0.736622,0.307822,1.0,1.0,10.0,1.168471,10.0,0.023782,1.0,1.0,1.0
1.906559,595.218556,1.0,1.0,8.42946,100.0,1.886882,1.0,1.0,1.0,10.0,1.883559,905.411327,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.71065,886.810427,1.0,1.0,1.0,1.0,1.0,7.85521,100.0,100.0,13.200746,1.722011,1.279967,0.736894,0.307583,1.0,1.0,10.0,1.173437,10.0,0.022451,1.0,1.0,1.0
1.92123,596.797244,1.0,1.0,8.431866,100.0,1.906532,1.0,1.0,1.0,10.0,1.886415,903.972021,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.713268,887.784674,1.0,1.0,1.0,1.0,1.0,7.854887,100.0,100.0,13.079013,1.723468,1.28083,0.737087,0.30777,1.0,1.0,10.0,1.170796,10.0,0.02544,1.0,1.0,1.0
1.919875,594.132838,1.0,1.0,8.432812,100.0,1.90301,1.0,1.0,1.0,10.0,1.88372,903.746462,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.714119,887.364561,1.0,1.0,1.0,1.0,1.0,7.855478,100.0,100.0,13.125805,1.723501,1.279955,0.73744,0.307504,1.0,1.0,10.0,1.176066,10.0,0.022495,1.0,1.0,1.0
1.911848,593.938113,1.0,1.0,8.430164,100.0,1.90236,1.0,1.0,1.0,10.0,1.886466,907.391708,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.712276,886.363968,1.0,1.0,1.0,1.0,1.0,7.855631,100.0,100.0,13.100788,1.72057,1.280528,0.736903,0.307832,1.0,1.0,10.0,1.173117,10.0,0.02348,1.0,1.0,1.0
1.905105,592.569523,1.0,1.0,8.432358,100.0,1.901698,1.0,1.0,1.0,10.0,1.880502,904.005665,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.713011,886.544514,1.0,1.0,1.0,1.0,1.0,7.854033,100.0,100.0,13.067291,1.720234,1.278819,0.736975,0.307954,1.0,1.0,10.0,1.17177,10.0,0.025163,1.0,1.0,1.0
1.897155,593.677438,1.0,1.0,8.4329,100.0,1.877465,1.0,1.0,1.0,10.0,1.884335,904.185343,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.712348,885.158415,1.0,1.0,1.0,1.0,1.0,7.854369,100.0,100.0,12.987829,1.722715,1.279395,0.736164,0.308142,1.0,1.0,10.0,1.172957,10.0,0.021702,1.0,1.0,1.0
1.905136,595.978488,1.0,1.0,8.429861,100.0,1.895569,1.0,1.0,1.0,10.0,1.88487,902.867322,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.713367,886.634681,1.0,1.0,1.0,1.0,1.0,7.85409,100.0,100.0,13.078486,1.722694,1.278322,0.736646,0.307574,1.0,1.0,10.0,1.170931,10.0,0.023613,1.0,1.0,1.0
1.897321,592.052989,1.0,1.0,8.432072,100.0,1.885095,1.0,1.0,1.0,10.0,1.87515,904.323654,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.711418,884.695281,1.0,1.0,1.0,1.0,1.0,7.854654,100.0,100.0,12.973168,1.719175,1.280514,0.736676,0.307732,1.0,1.0,10.0,1.171486,10.0,0.021735,1.0,1.0,1.0
1.890255,591.766519,1.0,1.0,8.429324,100.0,1.883064,1.0,1.0,1.0,10.0,1.86641,905.346366,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.711491,884.543346,1.0,1.0,1.0,1.0,1.0,7.853979,100.0,100.0,12.895946,1.720644,1.278057,0.736545,0.307689,1.0,1.0,10.0,1.171081,10.0,0.021194,1.0,1.0,1.0
1.890645,590.627105,1.0,1.0,8.432737,100.0,1.888753,1.0,1.0,1.0,10.0,1.877186,901.585317,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.710082,884.064949,1.0,1.0,1.0,1.0,1.0,7.854519,100.0,100.0,13.098729,1.720965,1.277473,0.736115,0.307221,1.0,1.0,10.0,1.170848,10.0,0.023247,1.0,1.0,1.0
1.876323,592.516667,1.0,1.0,8.430847,100.0,1.884821,1.0,1.0,1.0,10.0,1.872423,902.986651,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709279,882.543328,1.0,1.0,1.0,1.0,1.0,7.854914,100.0,100.0,12.976608,1.719585,1.278548,0.736595,0.307637,1.0,1.0,10.0,1.168752,10.0,0.018552,1.0,1.0,1.0
1.897368,593.235981,1.0,1.0,8.431939,100.0,1.867348,1.0,1.0,1.0,10.0,1.86593,901.221954,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709804,883.883146,1.0,1.0,1.0,1.0,1.0,7.854003,100.0,100.0,12.958834,1.718913,1.279375,0.736106,0.307253,1.0,1.0,10.0,1.175268,10.0,0.020664,1.0,1.0,1.0
1.872953,589.238675,1.0,1.0,8.432032,100.0,1.87518,1.0,1.0,1.0,10.0,1.872089,900.426218,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.709114,883.452104,1.0,1.0,1.0,1.0,1.0,7.855356,100.0,100.0,13.053543,1.720219,1.276871,0.735669,0.306798,1.0,1.0,10.0,1.169543,10.0,0.01852,1.0,1.0,1.0
1.878549,588.809175,1.0,1.0,8.431187,100.0,1.857992,1.0,1.0,1.0,10.0,1.86655,901.813277,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707943,881.577076,1.0,1.0,1.0,1.0,1.0,7.855091,100.0,100.0,13.001754,1.71884,1.279297,0.735433,0.307019,1.0,1.0,10.0,1.16991,10.0,0.017178,1.0,1.0,1.0
1.875167,589.936903,1.0,1.0,8.429371,100.0,1.863901,1.0,1.0,1.0,10.0,1.858474,902.397764,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.708683,881.312189,1.0,1.0,1.0,1.0,1.0,7.854163,100.0,100.0,13.095775,1.718715,1.276231,0.734355,0.306917,1.0,1.0,10.0,1.165961,10.0,0.019569,1.0,1.0,1.0
1.858118,589.798145,1.0,1.0,8.430923,100.0,1.841477,1.0,1.0,1.0,10.0,1.856791,899.495723,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70799,880.935277,1.0,1.0,1.0,1.0,1.0,7.853892,100.0,100.0,13.151413,1.720219,1.275977,0.735521,0.306976,1.0,1.0,10.0,1.160346,10.0,0.017628,1.0,1.0,1.0
1.864218,586.500155,1.0,1.0,8.430469,100.0,1.824196,1.0,1.0,1.0,10.0,1.844781,899.789398,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.707077,882.389926,1.0,1.0,1.0,1.0,1.0,7.854049,100.0,100.0,12.844608,1.717412,1.276457,0.734683,0.306902,1.0,1.0,10.0,1.165649,10.0,0.016576,1.0,1.0,1.0
1.854291,588.724315,1.0,1.0,8.431826,100.0,1.834361,1.0,1.0,1.0,10.0,1.856263,899.319578,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705577,881.191977,1.0,1.0,1.0,1.0,1.0,7.853245,100.0,100.0,13.028012,1.717672,1.275409,0.734416,0.306866,1.0,1.0,10.0,1.163493,10.0,0.018304,1.0,1.0,1.0
1.845952,587.20219,1.0,1.0,8.428892,100.0,1.840073,1.0,1.0,1.0,10.0,1.85721,899.357593,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705279,881.102372,1.0,1.0,1.0,1.0,1.0,7.853507,100.0,100.0,12.933639,1.716261,1.276298,0.734169,0.306468,1.0,1.0,10.0,1.162506,10.0,0.020858,1.0,1.0,1.0
1.823552,586.44987,1.0,1.0,8.429657,100.0,1.802461,1.0,1.0,1.0,10.0,1.824173,899.388434,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.706269,881.183057,1.0,1.0,1.0,1.0,1.0,7.854963,100.0,100.0,13.040438,1.714883,1.275419,0.734112,0.30669,1.0,1.0,10.0,1.160306,10.0,0.01203,1.0,1.0,1.0
1.836492,586.005304,1.0,1.0,8.428731,100.0,1.834364,1.0,1.0,1.0,10.0,1.833717,899.906228,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.705349,880.730274,1.0,1.0,1.0,1.0,1.0,7.85302,100.0,100.0,12.987744,1.714178,1.275711,0.734154,0.306674,1.0,1.0,10.0,1.159596,10.0,0.014517,1.0,1.0,1.0
1.835494,586.10049,1.0,1.0,8.42906,100.0,1.812121,1.0,1.0,1.0,10.0,1.842816,897.217388,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703564,879.714426,1.0,1.0,1.0,1.0,1.0,7.853181,100.0,100.0,13.012105,1.715393,1.274591,0.733732,0.306332,1.0,1.0,10.0,1.159839,10.0,0.013114,1.0,1.0,1.0
1.79519,584.669858,1.0,1.0,8.429565,100.0,1.800103,1.0,1.0,1.0,10.0,1.821761,896.847757,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.704063,880.685685,1.0,1.0,1.0,1.0,1.0,7.854283,100.0,100.0,12.956094,1.713807,1.275204,0.732743,0.306307,1.0,1.0,10.0,1.154572,10.0,0.012852,1.0,1.0,1.0
1.815872,584.893306,1.0,1.0,8.426636,100.0,1.787721,1.0,1.0,1.0,10.0,1.82424,898.208845,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.703328,877.707184,1.0,1.0,1.0,1.0,1.0,7.852361,100.0,100.0,12.88784,1.713178,1.272692,0.733048,0.306374,1.0,1.0,10.0,1.16156,10.0,0.010647,1.0,1.0,1.0
1.817666,585.063424,1.0,1.0,8.42804,100.0,1.816285,1.0,1.0,1.0,10.0,1.830534,897.311302,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702491,877.87425,1.0,1.0,1.0,1.0,1.0,7.853691,100.0,100.0,12.948213,1.711391,1.272936,0.733238,0.305762,1.0,1.0,10.0,1.154148,10.0,0.011927,1.0,1.0,1.0
1.791128,584.377879,1.0,1.0,8.427433,100.0,1.791605,1.0,1.0,1.0,10.0,1.804612,897.556092,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702542,878.013943,1.0,1.0,1.0,1.0,1.0,7.853676,100.0,100.0,12.850696,1.712198,1.274006,0.732861,0.306357,1.0,1.0,10.0,1.154005,10.0,0.010738,1.0,1.0,1.0
1.794592,584.690858,1.0,1.0,8.427652,100.0,1.799389,1.0,1.0,1.0,10.0,1.792115,896.76975,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702334,876.866388,1.0,1.0,1.0,1.0,1.0,7.851976,100.0,100.0,12.71682,1.711841,1.271255,0.732495,0.305833,1.0,1.0,10.0,1.154164,10.0,0.008644,1.0,1.0,1.0
1.807797,583.556019,1.0,1.0,8.428215,100.0,1.77905,1.0,1.0,1.0,10.0,1.811302,895.563957,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702492,878.452142,1.0,1.0,1.0,1.0,1.0,7.853058,100.0,100.0,12.902161,1.711965,1.27234,0.731857,0.305924,1.0,1.0,10.0,1.155113,10.0,0.009536,1.0,1.0,1.0
1.799562,581.735881,1.0,1.0,8.429471,100.0,1.780184,1.0,1.0,1.0,10.0,1.802345,897.727849,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701181,877.276472,1.0,1.0,1.0,1.0,1.0,7.852742,100.0,100.0,12.780645,1.710477,1.272577,0.732761,0.305697,1.0,1.0,10.0,1.148809,10.0,0.00686,1.0,1.0,1.0
1.789685,582.783337,1.0,1.0,8.427805,100.0,1.820696,1.0,1.0,1.0,10.0,1.799537,896.986572,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702252,877.140665,1.0,1.0,1.0,1.0,1.0,7.851938,100.0,100.0,12.790282,1.711054,1.270609,0.731893,0.30605,1.0,1.0,10.0,1.153468,10.0,0.008128,1.0,1.0,1.0
1.801386,582.618081,1.0,1.0,8.426045,100.0,1.793531,1.0,1.0,1.0,10.0,1.797295,986.227959,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.700273,877.940956,1.0,1.0,1.0,1.0,1.0,7.852175,100.0,100.0,12.810252,1.710634,1.272811,0.731921,0.305573,1.0,1.0,10.0,1.688208,10.0,0.206989,1.0,1.0,1.0
1.788779,582.191394,1.0,1.0,8.425092,100.0,1.781499,1.0,1.0,1.0,10.0,1.796855,986.670543,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701955,876.413896,1.0,1.0,1.0,1.0,1.0,7.85281,100.0,100.0,12.722766,1.711172,1.272791,0.731575,0.305943,1.0,1.0,10.0,1.687292,10.0,0.206914,1.0,1.0,1.0
1.795502,580.874127,1.0,1.0,8.427413,100.0,1.765792,1.0,1.0,1.0,10.0,1.786701,988.801647,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.70163,876.952517,1.0,1.0,1.0,1.0,1.0,7.852923,100.0,100.0,12.799009,1.710793,1.271254,0.731926,0.305572,1.0,1.0,10.0,1.684205,10.0,0.206338,1.0,1.0,1.0
1.795627,581.70818,1.0,1.0,8.426996,100.0,1.782682,1.0,1.0,1.0,10.0,1.814821,987.7695,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701008,876.507827,1.0,1.0,1.0,1.0,1.0,7.851502,100.0,100.0,12.712328,1.710351,1.27102,0.731728,0.305579,1.0,1.0,10.0,1.688675,10.0,0.202458,1.0,1.0,1.0
1.777146,581.486777,1.0,1.0,8.427248,100.0,1.765242,1.0,1.0,1.0,10.0,1.784457,986.596941,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701571,878.320212,1.0,1.0,1.0,1.0,1.0,7.851592,100.0,100.0,12.702759,1.711178,1.271387,0.732114,0.305767,1.0,1.0,10.0,1.686258,10.0,0.208462,1.0,1.0,1.0
1.780294,582.237147,1.0,1.0,8.42789,100.0,1.808387,1.0,1.0,1.0,10.0,1.806522,986.485824,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.700035,875.487505,1.0,1.0,1.0,1.0,1.0,7.852575,100.0,100.0,12.719427,1.710097,1.272321,0.732374,0.305723,1.0,1.0,10.0,1.685608,10.0,0.206428,1.0,1.0,1.0
1.81376,584.440416,1.0,1.0,8.426293,100.0,1.788706,1.0,1.0,1.0,10.0,1.797581,987.80149,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.700482,876.097573,1.0,1.0,1.0,1.0,1.0,7.851579,100.0,100.0,12.702417,1.711414,1.272006,0.732701,0.305673,1.0,1.0,10.0,1.682087,10.0,0.204947,1.0,1.0,1.0
1.767549,581.804274,1.0,1.0,8.427118,100.0,1.797484,1.0,1.0,1.0,10.0,1.796372,988.641865,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.701138,876.439272,1.0,1.0,1.0,1.0,1.0,7.852142,100.0,100.0,12.804192,1.710959,1.271442,0.732971,0.30564,1.0,1.0,10.0,1.680396,10.0,0.207965,1.0,1.0,1.0
1.797811,583.440679,1.0,1.0,8.425824,100.0,1.771187,1.0,1.0,1.0,10.0,1.784393,987.298039,1.0,1.0,1.0,1.0,1.0,100.0,100.0,1.702977,879.126251,1.0,1.0,1.0,1.0,1.0,7.852296,100.0,100.0,12.736743,1.711932,1.270904,0.732243,0.305655,1.0,1.0,10.0,1.679244,10.0,0.204709,1.0,1.0,1.0
